Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-03-05 00:00:00+01:00,12.420000076293945,12.78499984741211,12.364999771118164,12.744999885559082,384805,0.0,0.0
2025-03-06 00:00:00+01:00,12.824999809265137,13.699999809265137,12.824999809265137,13.484999656677246,727538,0.0,0.0
2025-03-07 00:00:00+01:00,13.520000457763672,13.989999771118164,13.21500015258789,13.585000038146973,650998,0.0,0.0
2025-03-10 00:00:00+01:00,13.489999771118164,13.75,13.359999656677246,13.404999732971191,533127,0.0,0.0
2025-03-11 00:00:00+01:00,13.329999923706055,13.404999732971191,12.579999923706055,12.579999923706055,398666,0.0,0.0
2025-03-12 00:00:00+01:00,12.774999618530273,12.880000114440918,12.569999694824219,12.675000190734863,286096,0.0,0.0
2025-03-13 00:00:00+01:00,12.515000343322754,12.550000190734863,11.880000114440918,12.279999732971191,531464,0.0,0.0
2025-03-14 00:00:00+01:00,12.510000228881836,13.335000038146973,12.489999771118164,13.114999771118164,956892,0.0,0.0
2025-03-17 00:00:00+01:00,13.220000267028809,13.489999771118164,13.140000343322754,13.300000190734863,426810,0.0,0.0
2025-03-18 00:00:00+01:00,13.579999923706055,13.680000305175781,13.329999923706055,13.345000267028809,485479,0.0,0.0
2025-03-19 00:00:00+01:00,13.414999961853027,13.414999961853027,12.199999809265137,12.600000381469727,877170,0.0,0.0
2025-03-20 00:00:00+01:00,12.989999771118164,13.454999923706055,12.850000381469727,13.085000038146973,689636,0.0,0.0
2025-03-21 00:00:00+01:00,12.989999771118164,12.989999771118164,12.140000343322754,12.149999618530273,1007266,0.0,0.0
2025-03-24 00:00:00+01:00,12.524999618530273,13.609999656677246,12.350000381469727,13.095000267028809,1703378,0.0,0.0
2025-03-25 00:00:00+01:00,13.25,13.585000038146973,12.914999961853027,13.100000381469727,939794,0.0,0.0
2025-03-26 00:00:00+01:00,13.475000381469727,13.505000114440918,13.0600004196167,13.154999732971191,682409,0.0,0.0
2025-03-27 00:00:00+01:00,13.0,13.0600004196167,12.4350004196167,12.920000076293945,763231,0.0,0.0
2025-03-28 00:00:00+01:00,14.149999618530273,14.479999542236328,12.100000381469727,12.6850004196167,3938137,0.0,0.0
2025-03-31 00:00:00+02:00,12.109999656677246,12.399999618530273,10.050000190734863,11.154999732971191,2431051,0.0,0.0
2025-04-01 00:00:00+02:00,11.1899995803833,11.21500015258789,10.350000381469727,10.805000305175781,1406544,0.0,0.0
2025-04-02 00:00:00+02:00,10.694999694824219,10.949999809265137,10.494999885559082,10.704999923706055,524163,0.0,0.0
2025-04-03 00:00:00+02:00,10.399999618530273,10.885000228881836,10.295000076293945,10.345000267028809,765150,0.0,0.0
2025-04-04 00:00:00+02:00,10.194999694824219,10.289999961853027,8.838000297546387,9.70199966430664,1066092,0.0,0.0
